timestamp,locomotive_id,failure_type_true,coolant_temp_f,coolant_level_pct,battery_volts,oil_pressure_psi,engine_temp_f,rpm,ambient_temp_f,cooling_water_loss,battery_failure
2026-01-14 09:00:00,NS-1036,none,173.58,94.57,14.091,62.4,185.96,865.0,57.24,0,0
2026-01-14 10:00:00,NS-1036,none,168.08,94.75,14.097,60.9,191.07,820.0,56.75,0,0
2026-01-14 11:00:00,NS-1036,none,168.46,95.05,14.16,63.0,191.5,845.7,66.59,0,0
2026-01-14 12:00:00,NS-1036,none,165.56,94.58,14.081,59.14,196.59,846.8,58.69,0,0
2026-01-14 13:00:00,NS-1036,none,170.78,95.46,14.013,61.86,185.46,864.4,55.48,0,0
2026-01-14 14:00:00,NS-1036,none,171.02,95.07,14.104,63.52,186.63,815.9,61.44,0,0
2026-01-14 15:00:00,NS-1036,none,172.25,95.74,14.06,60.24,184.15,812.1,59.52,0,0
2026-01-14 16:00:00,NS-1036,none,172.5,95.27,14.061,61.28,185.43,836.8,56.99,0,0
2026-01-14 17:00:00,NS-1036,none,171.49,95.31,14.211,63.61,190.25,840.7,60.99,0,0
2026-01-14 18:00:00,NS-1036,none,166.9,94.74,14.199,60.69,191.32,850.5,63.43,0,0
2026-01-14 19:00:00,NS-1036,none,169.39,94.88,14.246,62.46,181.21,854.7,65.99,0,0
2026-01-14 20:00:00,NS-1036,none,168.19,95.72,14.021,59.82,186.5,861.4,58.45,0,0
2026-01-14 21:00:00,NS-1036,none,168.67,94.91,14.216,61.83,189.22,850.6,58.04,0,0
2026-01-14 22:00:00,NS-1036,none,170.73,94.95,14.142,61.06,184.21,844.9,61.3,0,0
2026-01-14 23:00:00,NS-1036,none,168.96,95.29,14.278,61.22,197.5,819.1,59.49,0,0
2026-01-15 00:00:00,NS-1036,none,171.58,94.94,14.228,63.42,185.4,844.3,63.8,0,0
2026-01-15 01:00:00,NS-1036,none,167.77,94.46,13.928,58.99,184.67,857.8,60.43,0,0
2026-01-15 02:00:00,NS-1036,none,170.4,94.98,14.065,61.31,184.05,839.5,60.11,0,0
2026-01-15 03:00:00,NS-1036,none,169.51,95.07,14.098,60.44,191.62,840.6,64.64,0,0
2026-01-15 04:00:00,NS-1036,none,174.17,94.27,14.257,60.6,191.26,851.7,57.04,0,0
2026-01-15 05:00:00,NS-1036,none,171.4,95.24,14.065,60.43,183.4,829.8,57.77,0,0
2026-01-15 06:00:00,NS-1036,none,173.28,96.25,14.119,61.29,183.91,827.1,55.74,0,0
2026-01-15 07:00:00,NS-1036,none,174.0,95.17,14.156,61.84,187.44,854.3,64.95,0,0
2026-01-15 08:00:00,NS-1036,none,171.21,95.15,14.081,61.88,182.08,848.4,61.27,0,0
2026-01-15 09:00:00,NS-1036,none,172.77,94.38,14.045,62.38,183.94,848.9,56.23,0,0
2026-01-15 10:00:00,NS-1036,none,169.7,95.39,14.167,61.04,189.7,851.9,60.32,0,0
2026-01-15 11:00:00,NS-1036,none,170.8,95.08,14.218,60.11,189.49,817.2,59.82,0,0
2026-01-15 12:00:00,NS-1036,none,173.62,94.99,14.133,61.05,188.99,860.6,66.14,0,0
2026-01-15 13:00:00,NS-1036,none,171.66,95.25,14.19,62.14,187.12,857.7,61.06,0,0
2026-01-15 14:00:00,NS-1036,none,170.14,95.16,14.122,61.66,184.52,841.9,61.77,0,0
2026-01-15 15:00:00,NS-1036,none,171.32,95.2,14.155,61.15,189.03,855.3,49.89,0,0
2026-01-15 16:00:00,NS-1036,none,168.13,94.44,13.967,60.33,184.5,862.2,66.99,0,0
2026-01-15 17:00:00,NS-1036,none,171.32,95.6,14.158,61.37,188.3,859.1,61.43,0,0
2026-01-15 18:00:00,NS-1036,none,166.96,95.07,14.111,60.52,187.56,835.2,67.71,0,0
2026-01-15 19:00:00,NS-1036,none,171.22,95.41,14.165,61.41,183.19,860.0,62.79,0,0
2026-01-15 20:00:00,NS-1036,none,171.13,95.33,14.146,60.26,185.18,844.5,61.03,0,0
2026-01-15 21:00:00,NS-1036,none,170.02,95.99,14.252,61.53,194.05,823.3,62.85,0,0
2026-01-15 22:00:00,NS-1036,none,172.35,95.4,14.05,60.56,188.13,844.8,62.04,0,0
2026-01-15 23:00:00,NS-1036,none,169.59,94.61,14.154,62.43,193.8,861.1,71.08,0,0
2026-01-16 00:00:00,NS-1036,none,167.86,95.27,14.15,61.85,188.83,843.3,67.79,0,0
2026-01-16 01:00:00,NS-1036,none,173.5,95.28,14.055,60.86,191.24,839.9,63.32,0,0
2026-01-16 02:00:00,NS-1036,none,167.53,95.31,13.976,58.8,186.62,810.2,56.6,0,0
2026-01-16 03:00:00,NS-1036,none,172.78,94.89,14.078,59.33,186.58,869.7,64.09,0,0
2026-01-16 04:00:00,NS-1036,none,170.33,95.12,14.077,61.69,193.82,826.6,64.98,0,0
2026-01-16 05:00:00,NS-1036,none,171.64,95.42,14.117,61.04,187.01,836.8,59.3,0,0
2026-01-16 06:00:00,NS-1036,none,169.43,95.4,14.12,62.73,191.13,853.8,61.57,0,0
2026-01-16 07:00:00,NS-1036,none,170.11,95.16,14.038,61.25,191.1,839.4,56.02,0,0
2026-01-16 08:00:00,NS-1036,none,172.27,94.59,14.178,61.08,187.26,844.3,58.0,0,0
2026-01-16 09:00:00,NS-1036,none,170.39,95.07,14.113,61.12,182.61,849.1,49.37,0,0
2026-01-16 10:00:00,NS-1036,none,177.13,95.39,14.036,62.08,182.58,847.3,57.51,0,0
2026-01-16 11:00:00,NS-1036,none,169.62,95.26,14.092,61.34,182.41,876.1,53.75,0,0
2026-01-16 12:00:00,NS-1036,none,173.33,94.25,14.092,59.81,187.81,846.9,53.25,0,0
2026-01-16 13:00:00,NS-1036,none,169.92,94.73,14.187,59.93,188.92,830.0,55.99,0,0
2026-01-16 14:00:00,NS-1036,none,169.87,95.17,14.07,60.97,187.45,852.6,59.51,0,0
2026-01-16 15:00:00,NS-1036,none,173.33,95.05,14.121,62.49,181.89,852.0,57.63,0,0
2026-01-16 16:00:00,NS-1036,none,168.19,94.52,14.133,60.6,186.78,877.2,58.64,0,0
2026-01-16 17:00:00,NS-1036,none,170.33,95.29,14.076,59.95,181.86,852.0,61.73,0,0
2026-01-16 18:00:00,NS-1036,none,170.76,95.83,14.056,62.92,183.12,834.7,49.6,0,0
2026-01-16 19:00:00,NS-1036,none,169.82,95.16,14.02,62.3,186.46,849.6,72.07,0,0
2026-01-16 20:00:00,NS-1036,none,171.79,95.4,14.175,61.46,186.38,815.5,57.72,0,0
2026-01-16 21:00:00,NS-1036,none,173.85,94.66,14.066,60.54,187.09,836.5,67.61,0,0
2026-01-16 22:00:00,NS-1036,none,169.13,94.49,14.132,62.38,188.88,864.2,58.17,0,0
2026-01-16 23:00:00,NS-1036,none,174.52,96.05,14.106,60.15,193.96,847.4,53.69,0,0
2026-01-17 00:00:00,NS-1036,none,170.91,94.6,14.158,61.96,185.26,866.5,53.09,0,0
2026-01-17 01:00:00,NS-1036,none,168.06,94.61,14.144,61.2,192.28,832.4,55.99,0,0
2026-01-17 02:00:00,NS-1036,none,172.19,94.75,14.083,60.78,189.35,851.1,61.89,0,0
2026-01-17 03:00:00,NS-1036,none,170.6,94.85,14.264,61.9,187.4,849.9,57.4,0,0
2026-01-17 04:00:00,NS-1036,none,169.6,94.94,14.098,62.46,183.79,862.3,57.48,0,0
2026-01-17 05:00:00,NS-1036,none,172.31,95.35,14.193,62.34,190.59,810.1,70.49,0,0
2026-01-17 06:00:00,NS-1036,none,173.73,95.22,14.093,61.09,188.71,848.6,60.17,0,0
2026-01-17 07:00:00,NS-1036,none,170.3,94.79,14.134,60.97,189.03,854.8,57.23,0,0
2026-01-17 08:00:00,NS-1036,none,169.67,94.92,14.162,61.0,190.55,861.9,60.36,0,0
2026-01-17 09:00:00,NS-1036,none,172.15,95.01,14.152,62.73,188.36,874.7,56.53,0,0
2026-01-17 10:00:00,NS-1036,none,171.14,94.23,14.228,62.75,181.07,832.0,63.47,0,0
2026-01-17 11:00:00,NS-1036,none,171.41,94.93,14.183,60.39,187.26,835.9,63.7,0,0
2026-01-17 12:00:00,NS-1036,none,170.47,95.1,14.038,64.11,192.42,826.6,58.94,0,0
2026-01-17 13:00:00,NS-1036,none,169.58,95.14,14.146,61.77,185.49,857.7,59.4,0,0
2026-01-17 14:00:00,NS-1036,none,168.04,95.38,14.304,62.03,187.02,857.4,65.17,0,0
2026-01-17 15:00:00,NS-1036,none,172.8,95.49,14.142,63.18,186.58,865.7,67.83,0,0
2026-01-17 16:00:00,NS-1036,none,166.74,94.49,13.991,61.29,185.14,850.7,69.0,0,0
2026-01-17 17:00:00,NS-1036,none,171.24,94.94,14.207,61.93,189.16,851.8,64.89,0,0
2026-01-17 18:00:00,NS-1036,none,171.39,95.15,14.183,62.81,193.03,845.8,59.25,0,0
2026-01-17 19:00:00,NS-1036,none,167.45,95.67,14.147,60.24,191.53,861.7,54.1,0,0
2026-01-17 20:00:00,NS-1036,none,172.54,95.85,14.062,60.88,189.32,852.4,54.32,0,0
2026-01-17 21:00:00,NS-1036,none,172.53,95.25,14.033,60.22,186.74,847.8,68.22,0,0
2026-01-17 22:00:00,NS-1036,none,168.65,95.83,14.062,62.97,186.34,843.2,63.11,0,0
2026-01-17 23:00:00,NS-1036,none,171.07,95.82,14.127,61.59,189.74,840.4,62.5,0,0
2026-01-18 00:00:00,NS-1036,none,168.87,94.91,14.331,62.44,187.85,840.0,61.42,0,0
2026-01-18 01:00:00,NS-1036,none,168.58,95.1,14.03,62.23,189.64,844.4,63.9,0,0
2026-01-18 02:00:00,NS-1036,none,169.86,95.27,14.015,62.4,190.28,821.9,58.34,0,0
2026-01-18 03:00:00,NS-1036,none,171.3,95.67,14.071,60.94,192.19,842.0,63.81,0,0
2026-01-18 04:00:00,NS-1036,none,169.33,95.74,14.176,61.13,184.54,860.1,57.45,0,0
2026-01-18 05:00:00,NS-1036,none,168.99,94.66,14.07,60.62,190.27,834.9,54.53,0,0
2026-01-18 06:00:00,NS-1036,none,168.16,94.92,14.097,60.93,188.03,838.1,59.1,0,0
2026-01-18 07:00:00,NS-1036,none,168.27,95.34,14.167,61.62,190.79,829.6,63.63,0,0
2026-01-18 08:00:00,NS-1036,none,168.45,94.95,14.134,59.7,194.98,851.7,55.88,0,0
2026-01-18 09:00:00,NS-1036,none,168.91,95.84,14.221,61.0,184.76,870.0,65.22,0,0
2026-01-18 10:00:00,NS-1036,none,168.94,95.07,14.17,60.02,191.86,853.4,61.85,0,0
2026-01-18 11:00:00,NS-1036,none,168.58,95.35,14.191,60.73,184.94,826.5,61.15,0,0
2026-01-18 12:00:00,NS-1036,none,173.75,95.47,14.228,62.19,186.03,864.8,54.84,0,0
2026-01-18 13:00:00,NS-1036,none,171.13,95.21,14.079,61.92,186.46,832.8,49.69,0,0
2026-01-18 14:00:00,NS-1036,none,172.2,94.61,14.179,61.84,188.42,834.1,56.32,0,0
2026-01-18 15:00:00,NS-1036,none,170.4,94.66,14.139,62.36,186.88,860.3,53.94,0,0
2026-01-18 16:00:00,NS-1036,none,171.45,95.16,14.142,61.58,188.24,839.8,61.38,0,0
2026-01-18 17:00:00,NS-1036,none,168.85,95.15,14.006,61.26,188.89,853.4,50.53,0,0
2026-01-18 18:00:00,NS-1036,none,170.0,95.27,14.194,62.11,186.78,841.6,60.12,0,0
2026-01-18 19:00:00,NS-1036,none,174.72,94.7,14.301,61.45,188.28,818.7,58.36,0,0
2026-01-18 20:00:00,NS-1036,none,169.3,95.56,14.127,61.27,190.39,848.4,54.33,0,0
2026-01-18 21:00:00,NS-1036,none,167.46,95.07,14.076,61.81,186.04,844.1,52.45,0,0
2026-01-18 22:00:00,NS-1036,none,168.41,94.78,14.002,61.49,191.02,829.7,54.91,0,0
2026-01-18 23:00:00,NS-1036,none,169.5,94.8,14.095,62.19,189.24,842.7,66.94,0,0
2026-01-19 00:00:00,NS-1036,none,167.77,95.03,14.218,60.08,189.0,836.9,54.82,0,0
2026-01-19 01:00:00,NS-1036,none,168.91,95.34,14.182,62.71,185.96,856.4,54.34,0,0
2026-01-19 02:00:00,NS-1036,none,170.86,94.97,14.124,62.48,182.82,838.3,63.49,0,0
2026-01-19 03:00:00,NS-1036,none,169.86,95.1,14.022,61.14,192.18,853.3,55.43,0,0
2026-01-19 04:00:00,NS-1036,none,172.31,94.97,14.108,60.74,192.06,854.5,56.01,0,0
2026-01-19 05:00:00,NS-1036,none,172.51,95.24,14.048,60.33,190.47,875.0,55.89,0,0
2026-01-19 06:00:00,NS-1036,none,171.1,95.12,14.083,62.79,185.42,855.7,60.34,0,0
2026-01-19 07:00:00,NS-1036,none,172.72,94.92,14.299,60.57,185.35,834.7,57.08,0,0
2026-01-19 08:00:00,NS-1036,none,171.98,94.84,14.15,61.61,188.62,857.2,55.93,0,0
2026-01-19 09:00:00,NS-1036,none,168.99,95.67,14.035,60.34,187.9,829.0,57.67,0,0
2026-01-19 10:00:00,NS-1036,none,171.24,95.22,14.038,62.73,191.15,857.8,54.32,0,0
2026-01-19 11:00:00,NS-1036,none,171.03,95.91,14.069,61.25,185.01,833.3,57.95,0,0
2026-01-19 12:00:00,NS-1036,none,169.0,94.75,14.162,60.5,189.93,821.5,70.33,0,0
2026-01-19 13:00:00,NS-1036,none,173.56,95.19,14.153,60.25,185.67,854.8,57.62,0,0
2026-01-19 14:00:00,NS-1036,none,171.41,95.19,14.157,61.76,187.42,827.0,58.59,0,0
2026-01-19 15:00:00,NS-1036,none,168.86,94.96,14.033,60.95,184.91,843.0,62.18,0,0
2026-01-19 16:00:00,NS-1036,none,170.5,95.73,14.065,61.4,184.7,846.4,69.49,0,0
2026-01-19 17:00:00,NS-1036,none,169.6,95.67,14.208,61.4,188.35,871.4,66.1,0,0
2026-01-19 18:00:00,NS-1036,none,170.43,95.46,14.139,62.11,184.49,857.5,57.16,0,0
2026-01-19 19:00:00,NS-1036,none,169.7,95.16,14.26,60.86,189.3,855.6,65.57,0,0
2026-01-19 20:00:00,NS-1036,none,170.42,94.68,14.046,60.73,183.04,841.5,69.43,0,0
2026-01-19 21:00:00,NS-1036,none,166.83,95.13,14.216,61.71,188.3,860.3,52.57,0,0
2026-01-19 22:00:00,NS-1036,none,172.39,94.93,14.056,61.4,189.9,859.1,58.06,0,0
2026-01-19 23:00:00,NS-1036,none,169.55,94.47,13.834,61.79,188.54,838.6,55.69,0,0
2026-01-20 00:00:00,NS-1036,none,170.32,95.45,14.057,61.01,186.4,833.7,74.18,0,0
2026-01-20 01:00:00,NS-1036,none,172.42,95.76,14.058,62.09,183.71,839.1,66.8,0,0
2026-01-20 02:00:00,NS-1036,none,174.19,95.2,14.186,62.14,189.47,868.7,58.78,0,0
2026-01-20 03:00:00,NS-1036,none,169.28,95.62,14.247,61.59,193.32,867.6,57.76,0,0
2026-01-20 04:00:00,NS-1036,none,170.06,95.08,14.047,60.82,190.33,850.6,57.04,0,0
2026-01-20 05:00:00,NS-1036,none,173.13,95.42,13.997,61.79,184.93,834.2,61.15,0,0
2026-01-20 06:00:00,NS-1036,none,173.89,95.31,14.105,59.85,189.44,822.3,49.26,0,0
2026-01-20 07:00:00,NS-1036,none,171.77,95.37,14.15,60.68,184.12,841.9,66.75,0,0
2026-01-20 08:00:00,NS-1036,none,167.59,95.39,14.034,59.41,191.12,848.6,61.46,0,0
2026-01-20 09:00:00,NS-1036,none,169.41,95.19,14.221,61.43,187.18,843.2,57.6,0,0
2026-01-20 10:00:00,NS-1036,none,172.78,95.61,13.979,60.65,191.83,852.3,63.8,0,0
2026-01-20 11:00:00,NS-1036,none,168.89,95.12,14.174,61.39,190.83,837.1,60.6,0,0
2026-01-20 12:00:00,NS-1036,none,170.14,95.0,14.132,60.26,190.72,818.8,64.04,0,0
2026-01-20 13:00:00,NS-1036,none,169.66,95.48,14.215,61.27,185.74,837.5,58.53,0,0
2026-01-20 14:00:00,NS-1036,none,168.44,95.85,14.131,62.07,185.85,828.7,56.31,0,0
2026-01-20 15:00:00,NS-1036,none,173.73,95.09,14.213,61.83,188.08,838.8,67.65,0,0
2026-01-20 16:00:00,NS-1036,none,172.18,95.31,14.202,61.16,185.51,868.8,65.68,0,0
2026-01-20 17:00:00,NS-1036,none,171.62,95.02,14.086,60.95,186.9,848.9,55.16,0,0
2026-01-20 18:00:00,NS-1036,none,171.13,94.84,14.017,63.94,185.85,830.3,66.64,0,0
2026-01-20 19:00:00,NS-1036,none,168.91,94.78,13.984,62.5,188.66,864.0,73.21,0,0
2026-01-20 20:00:00,NS-1036,none,173.35,94.88,14.121,60.84,188.37,848.3,57.7,0,0
2026-01-20 21:00:00,NS-1036,none,171.4,95.35,13.944,60.4,185.12,835.7,66.28,0,0
2026-01-20 22:00:00,NS-1036,none,173.29,95.57,14.233,60.7,187.36,827.3,56.2,0,0
2026-01-20 23:00:00,NS-1036,none,169.39,95.02,14.056,62.99,186.51,824.8,60.42,0,0
2026-01-21 00:00:00,NS-1036,none,169.43,95.03,13.839,61.23,184.84,844.6,63.93,0,0
2026-01-21 01:00:00,NS-1036,none,172.03,94.43,14.089,61.78,184.7,835.4,55.86,0,0
2026-01-21 02:00:00,NS-1036,none,171.6,95.13,14.011,59.82,187.51,842.0,69.57,0,0
2026-01-21 03:00:00,NS-1036,none,174.77,95.07,14.116,61.36,186.07,838.0,63.08,0,0
2026-01-21 04:00:00,NS-1036,none,169.84,95.38,14.06,60.92,188.54,853.0,70.65,0,0
2026-01-21 05:00:00,NS-1036,none,172.15,95.15,14.098,61.8,184.33,831.2,61.25,0,0
2026-01-21 06:00:00,NS-1036,none,172.93,95.48,14.214,63.5,189.64,848.8,62.13,0,0
2026-01-21 07:00:00,NS-1036,none,169.06,95.14,14.117,61.33,190.15,844.0,56.47,0,0
2026-01-21 08:00:00,NS-1036,none,168.88,94.95,14.042,61.39,185.58,837.6,57.57,0,0
2026-01-21 09:00:00,NS-1036,none,172.4,95.45,14.201,59.33,190.19,842.5,72.95,0,0
2026-01-21 10:00:00,NS-1036,none,168.57,94.8,14.149,60.97,190.45,829.3,67.48,0,0
2026-01-21 11:00:00,NS-1036,none,172.3,95.66,14.166,59.77,189.98,825.2,70.08,0,0
2026-01-21 12:00:00,NS-1036,none,171.38,94.91,14.085,61.48,189.08,850.1,61.84,0,0
2026-01-21 13:00:00,NS-1036,none,170.65,95.61,14.022,63.7,190.95,839.6,61.68,0,0
2026-01-21 14:00:00,NS-1036,none,168.96,95.21,14.028,61.5,187.41,856.7,53.68,0,0
2026-01-21 15:00:00,NS-1036,none,166.56,96.27,14.095,62.94,187.96,831.0,63.5,0,0
2026-01-21 16:00:00,NS-1036,none,174.59,95.28,14.044,62.24,191.94,819.9,62.06,0,0
2026-01-21 17:00:00,NS-1036,none,171.4,95.39,14.131,63.72,185.11,863.8,67.81,0,0
2026-01-21 18:00:00,NS-1036,none,169.8,94.97,14.061,63.97,186.39,831.7,60.06,0,0
2026-01-21 19:00:00,NS-1036,none,173.01,95.26,14.009,60.36,187.29,842.8,62.01,0,0
2026-01-21 20:00:00,NS-1036,none,173.15,94.48,14.105,62.01,191.85,856.0,64.17,0,0
2026-01-21 21:00:00,NS-1036,none,172.13,94.93,14.068,60.71,186.51,832.4,61.97,0,0
2026-01-21 22:00:00,NS-1036,none,168.09,95.44,14.104,61.08,180.21,847.0,62.73,0,0
2026-01-21 23:00:00,NS-1036,none,170.99,95.54,14.107,61.11,181.87,841.1,64.33,0,0
2026-01-22 00:00:00,NS-1036,none,170.66,95.26,14.1,61.09,187.83,814.8,61.36,0,0
2026-01-22 01:00:00,NS-1036,none,168.07,95.4,14.26,60.79,185.26,847.8,61.08,0,0
2026-01-22 02:00:00,NS-1036,none,172.96,94.94,14.328,63.45,186.09,813.2,64.0,0,0
2026-01-22 03:00:00,NS-1036,none,168.3,94.74,14.141,60.25,188.21,853.7,63.2,0,0
2026-01-22 04:00:00,NS-1036,none,172.2,95.23,14.19,61.62,185.83,838.6,64.31,0,0
2026-01-22 05:00:00,NS-1036,none,172.75,94.93,14.159,61.86,187.94,854.4,58.98,0,0
2026-01-22 06:00:00,NS-1036,none,169.78,95.15,14.184,59.89,181.49,840.5,63.03,0,0
2026-01-22 07:00:00,NS-1036,none,171.6,95.48,14.172,59.59,191.91,851.4,67.6,0,0
2026-01-22 08:00:00,NS-1036,none,169.9,95.21,14.183,59.87,190.41,848.9,64.11,0,0
2026-01-22 09:00:00,NS-1036,none,170.37,96.04,14.054,63.92,188.91,847.4,63.78,0,0
2026-01-22 10:00:00,NS-1036,none,171.1,95.22,14.065,60.26,184.57,849.3,59.97,0,0
2026-01-22 11:00:00,NS-1036,none,168.82,94.4,14.254,61.33,188.87,848.4,62.71,0,0
2026-01-22 12:00:00,NS-1036,none,171.57,94.67,14.132,61.09,183.75,846.9,64.25,0,0
2026-01-22 13:00:00,NS-1036,none,172.41,94.99,13.897,61.01,182.08,856.5,55.42,0,0
2026-01-22 14:00:00,NS-1036,none,170.75,94.46,14.054,61.14,185.55,840.2,63.2,0,0
2026-01-22 15:00:00,NS-1036,none,171.33,95.54,14.091,62.66,187.85,843.3,64.86,0,0
2026-01-22 16:00:00,NS-1036,none,171.97,94.56,14.226,60.15,193.9,846.2,55.83,0,0
2026-01-22 17:00:00,NS-1036,none,171.92,95.46,14.083,61.36,183.6,847.3,55.81,0,0
2026-01-22 18:00:00,NS-1036,none,168.88,94.87,14.136,61.93,184.92,853.0,68.9,0,0
2026-01-22 19:00:00,NS-1036,none,170.65,95.23,14.072,60.79,187.66,850.4,71.45,0,0
2026-01-22 20:00:00,NS-1036,none,168.68,95.77,14.205,62.55,187.0,853.7,60.28,0,0
2026-01-22 21:00:00,NS-1036,none,171.7,95.46,14.085,63.0,188.65,858.2,64.6,0,0
2026-01-22 22:00:00,NS-1036,none,170.46,94.81,14.097,63.14,186.99,849.0,57.81,0,0
2026-01-22 23:00:00,NS-1036,none,171.95,95.14,14.104,63.0,187.55,846.8,62.35,0,0
2026-01-23 00:00:00,NS-1036,none,171.03,95.28,14.075,60.33,187.04,832.9,72.84,0,0
2026-01-23 01:00:00,NS-1036,none,171.61,95.52,14.075,60.62,192.33,835.2,57.93,0,0
2026-01-23 02:00:00,NS-1036,none,169.35,95.69,14.09,62.0,183.12,845.6,68.62,0,0
2026-01-23 03:00:00,NS-1036,none,174.71,95.64,14.171,61.22,187.0,858.6,63.6,0,0
2026-01-23 04:00:00,NS-1036,none,168.71,94.57,14.028,62.06,185.14,856.6,65.52,0,0
2026-01-23 05:00:00,NS-1036,none,173.35,95.17,14.091,60.66,190.15,833.7,68.68,0,0
2026-01-23 06:00:00,NS-1036,none,173.35,94.44,14.085,61.18,188.41,855.1,74.43,0,0
2026-01-23 07:00:00,NS-1036,none,173.33,94.81,14.147,60.05,187.77,834.6,70.12,0,0
2026-01-23 08:00:00,NS-1036,none,173.13,95.08,13.974,62.77,188.59,856.4,73.17,0,0
2026-01-23 09:00:00,NS-1036,none,171.34,95.47,14.077,61.88,192.37,837.5,68.48,0,0
2026-01-23 10:00:00,NS-1036,none,171.58,95.07,13.912,63.18,186.25,845.5,69.83,0,0
2026-01-23 11:00:00,NS-1036,none,168.38,94.97,13.957,63.26,188.2,832.8,70.14,0,0
2026-01-23 12:00:00,NS-1036,none,171.5,95.07,14.135,60.1,191.11,846.5,66.67,0,0
2026-01-23 13:00:00,NS-1036,none,173.27,95.51,14.324,60.3,192.14,818.6,61.01,0,0
2026-01-23 14:00:00,NS-1036,none,170.37,95.52,14.11,61.45,185.43,839.8,54.95,0,0
2026-01-23 15:00:00,NS-1036,none,171.01,94.6,14.22,60.67,183.88,829.7,62.97,0,0
2026-01-23 16:00:00,NS-1036,none,171.87,95.18,14.011,62.07,190.46,846.0,56.02,0,0
2026-01-23 17:00:00,NS-1036,none,175.29,95.46,14.276,61.87,184.14,829.7,66.71,0,0
2026-01-23 18:00:00,NS-1036,none,172.09,95.38,14.259,60.6,188.83,843.0,59.45,0,0
2026-01-23 19:00:00,NS-1036,none,170.53,95.56,14.258,61.83,185.62,835.6,70.13,0,0
2026-01-23 20:00:00,NS-1036,none,172.54,95.1,14.133,63.67,198.63,866.6,55.2,0,0
2026-01-23 21:00:00,NS-1036,none,174.77,95.23,14.131,60.53,190.37,834.6,57.57,0,0
2026-01-23 22:00:00,NS-1036,none,169.77,94.77,14.168,60.68,186.94,858.4,64.57,0,0
2026-01-23 23:00:00,NS-1036,none,171.14,94.65,14.158,62.15,189.25,830.4,59.09,0,0
2026-01-24 00:00:00,NS-1036,none,171.57,95.32,14.226,63.73,186.95,827.3,68.81,0,0
2026-01-24 01:00:00,NS-1036,none,172.59,95.16,14.126,61.97,194.39,812.2,61.51,0,0
2026-01-24 02:00:00,NS-1036,none,169.43,95.23,14.102,63.48,182.02,844.6,66.79,0,0
2026-01-24 03:00:00,NS-1036,none,171.18,95.62,14.089,62.35,185.99,870.6,55.79,0,0
2026-01-24 04:00:00,NS-1036,none,171.39,95.76,14.169,62.12,189.16,837.6,64.42,0,0
2026-01-24 05:00:00,NS-1036,none,169.95,95.18,14.202,59.8,185.78,847.7,58.99,0,0
2026-01-24 06:00:00,NS-1036,none,171.39,95.55,14.092,61.87,190.13,839.3,66.37,0,0
2026-01-24 07:00:00,NS-1036,none,174.1,95.09,14.04,60.81,184.72,848.4,66.65,0,0
2026-01-24 08:00:00,NS-1036,none,171.42,95.22,14.142,62.75,187.2,840.1,63.52,0,0
2026-01-24 09:00:00,NS-1036,none,172.98,94.99,14.034,61.95,184.09,870.1,56.14,0,0
2026-01-24 10:00:00,NS-1036,none,170.72,94.77,14.085,61.6,186.26,840.9,62.36,0,0
2026-01-24 11:00:00,NS-1036,none,171.91,94.71,14.165,61.83,185.34,862.8,60.12,0,0
2026-01-24 12:00:00,NS-1036,none,173.16,95.67,14.162,61.52,187.55,829.7,53.19,0,0
2026-01-24 13:00:00,NS-1036,none,170.51,95.42,14.057,61.27,192.26,847.6,68.36,0,0
2026-01-24 14:00:00,NS-1036,none,169.95,95.64,14.145,61.95,190.56,827.4,59.09,0,0
2026-01-24 15:00:00,NS-1036,none,170.25,95.35,14.075,60.85,182.72,862.4,63.04,0,0
2026-01-24 16:00:00,NS-1036,none,174.36,95.36,14.185,62.41,188.03,830.8,65.22,0,0
2026-01-24 17:00:00,NS-1036,none,173.77,95.26,14.085,62.4,189.11,841.9,59.7,0,0
2026-01-24 18:00:00,NS-1036,none,171.4,95.29,14.073,62.95,184.25,838.7,70.86,0,0
2026-01-24 19:00:00,NS-1036,none,172.7,94.7,14.06,62.72,186.51,854.5,59.6,0,0
2026-01-24 20:00:00,NS-1036,none,174.02,94.63,14.114,62.57,191.35,837.5,64.11,0,0
2026-01-24 21:00:00,NS-1036,none,171.78,95.65,14.069,61.2,187.85,842.0,67.7,0,0
2026-01-24 22:00:00,NS-1036,none,170.39,94.51,13.996,60.85,185.79,855.5,65.35,0,0
2026-01-24 23:00:00,NS-1036,none,174.01,95.2,14.225,62.73,188.75,854.1,71.62,0,0
2026-01-25 00:00:00,NS-1036,none,172.05,95.55,14.263,61.04,186.29,823.0,65.66,0,0
2026-01-25 01:00:00,NS-1036,none,172.47,95.66,14.097,61.99,190.06,872.7,63.38,0,0
2026-01-25 02:00:00,NS-1036,none,173.27,95.07,14.138,61.4,184.3,835.1,66.34,0,0
2026-01-25 03:00:00,NS-1036,none,168.71,94.75,14.165,60.81,181.78,852.2,69.55,0,0
2026-01-25 04:00:00,NS-1036,none,169.99,94.65,14.127,60.99,191.39,844.5,59.39,0,0
2026-01-25 05:00:00,NS-1036,none,170.25,96.11,14.161,59.83,188.11,834.2,65.16,0,0
2026-01-25 06:00:00,NS-1036,none,172.03,95.72,14.058,61.17,191.5,838.3,64.07,0,0
